cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_hf, 2, 1.6, 2.4, 40, 60, 0.7, 1.1, "0.505797"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, -1.1, -1.01, "0.924524"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, -1.01, 0.7, "1.08529+x*(-0.603783+x*(-0.358975+x*(4.08092+x*(2.69692+x*(-5.73112+x*-4.73822)))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 40, 60, 0.7, 1.1, "1.01336"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, -1.1, -1.01, "0.934574"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, -1.01, 0.7, "1.01031+x*(-0.79535+x*(-0.371093+x*(4.34248+x*(2.57518+x*(-6.43946+x*-5.15686)))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 40, 60, 0.7, 1.1, "0.69052"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, -1.1, -1.01, "0.936169"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, -1.01, 0.7, "1.02609+x*(-0.726566+x*(-0.280716+x*(4.56209+x*(2.70042+x*(-6.72581+x*-5.38476)))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 40, 60, 0.7, 1.1, "0.829192"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, -1.1, -1.01, "0.932776"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, -1.01, 0.7, "1.01788+x*(-0.74357+x*(-0.274454+x*(4.43239+x*(2.58242+x*(-6.51503+x*-5.20394)))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 40, 60, 0.7, 1.1, "0.796023"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, -1.1, -1.01, "0.937997"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, -1.01, 0.7, "1.01846+x*(-0.778897+x*(-0.378668+x*(4.47074+x*(2.69327+x*(-6.64864+x*-5.33676)))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 40, 60, 0.7, 1.1, "0.7225"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, -1.1, -1.01, "0.955486"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, -1.01, 0.7, "1.04746+x*(0.107104+x*(-0.890427+x*(-1.56769+x*(1.26657+x*(2.60619+x*0.688127)))))"
3, iterativefit, central, 2, 0.0, 0.8, 60, 10000, 0.7, 1.1, "0.971492"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, -1.1, -1.01, "0.931153"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, -1.01, 0.7, "1.06588+x*(0.112559+x*(-0.766711+x*(-0.951006+x*(1.45355+x*(1.22957+x*-0.413574)))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 60, 10000, 0.7, 1.1, "0.949782"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, -1.1, -1.01, "0.959915"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, -1.01, 0.7, "1.07684+x*(0.160342+x*(-1.83464+x*(-3.48379+x*(2.27288+x*(6.59132+x*2.7221)))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 60, 10000, 0.7, 1.1, "1.06894"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, -1.1, -1.01, "0.97908"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, -1.01, 0.7, "0.946723+x*(-0.18738+x*(-1.45484+x*(-2.04516+x*(1.69353+x*(3.406+x*0.977378)))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 60, 10000, 0.7, 1.1, "0.495248"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, -1.1, -1.01, "0.938562"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, -1.01, 0.7, "1.16034+x*(0.414728+x*(-0.329776+x*(-1.13444+x*(0.84523+x*(1.90263+x*0.456718)))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 60, 10000, 0.7, 1.1, "1.4764"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, -1.1, -1.01, "0.953208"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, -1.01, 0.7, "1.04129+x*(0.06521+x*(-0.979759+x*(-1.74023+x*(1.23371+x*(2.83297+x*0.827066)))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.7, 1.1, "0.879617"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, -1.1, -1.01, "0.957772"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, -1.01, 0.7, "1.05368+x*(0.149384+x*(-0.800023+x*(-1.39374+x*(1.29887+x*(2.37687+x*0.547906)))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 60, 10000, 0.7, 1.1, "1.06398"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, -1.1, -1.01, "0.95153"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, -1.01, 0.7, "1.04871+x*(0.124135+x*(-0.833621+x*(-1.56344+x*(1.24482+x*(2.66294+x*0.726482)))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.7, 1.1, "1.02278"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, -1.1, -1.01, "0.95948"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, -1.01, 0.7, "1.04623+x*(0.0901015+x*(-0.947742+x*(-1.5731+x*(1.28784+x*(2.5503+x*0.650526)))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 60, 10000, 0.7, 1.1, "0.919709"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, -1.1, -1.01, "0.944102"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, -1.01, 0.7, "0.974172+x*(-0.452514+x*(-0.422909+x*(2.83974+x*(3.11404+x*(-3.20459+x*-3.52179)))))"
3, iterativefit, central, 2, 0.8, 1.6, 60, 10000, 0.7, 1.1, "1.21897"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, -1.1, -1.01, "0.932091"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, -1.01, 0.7, "1.02491+x*(-0.378932+x*(-0.85588+x*(2.18407+x*(3.72105+x*(-1.99442+x*-3.12807)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 60, 10000, 0.7, 1.1, "1.27962"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, -1.1, -1.01, "0.96615"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, -1.01, 0.7, "0.966064+x*(-0.376004+x*(-0.0890655+x*(2.89957+x*(2.24822+x*(-3.87499+x*-3.49834)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 60, 10000, 0.7, 1.1, "1.13073"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, -1.1, -1.01, "0.963685"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, -1.01, 0.7, "0.896438+x*(-0.679238+x*(-0.690626+x*(2.74028+x*(3.22893+x*(-3.1473+x*-3.541)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 60, 10000, 0.7, 1.1, "0.852187"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, -1.1, -1.01, "0.926327"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, -1.01, 0.7, "1.05411+x*(-0.233922+x*(-0.123906+x*(3.06481+x*(3.00809+x*(-3.48198+x*-3.64552)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0.7, 1.1, "1.58902"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, -1.1, -1.01, "0.941759"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, -1.01, 0.7, "0.968167+x*(-0.488008+x*(-0.504147+x*(2.67141+x*(3.07182+x*(-3.00791+x*-3.40131)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.7, 1.1, "1.12767"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, -1.1, -1.01, "0.946448"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, -1.01, 0.7, "0.980182+x*(-0.416844+x*(-0.339786+x*(3.01263+x*(3.1556+x*(-3.40965+x*-3.64715)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.7, 1.1, "1.31074"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, -1.1, -1.01, "0.93986"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, -1.01, 0.7, "0.974586+x*(-0.436763+x*(-0.370203+x*(2.85326+x*(3.10564+x*(-3.16434+x*-3.50063)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.7, 1.1, "1.26811"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, -1.1, -1.01, "0.948392"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, -1.01, 0.7, "0.973754+x*(-0.468462+x*(-0.476178+x*(2.82635+x*(3.12257+x*(-3.24587+x*-3.54356)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.7, 1.1, "1.16924"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, -1.1, -1.01, "0.891653"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, -1.01, 0.7, "1.04153+x*(0.0766478+x*(-0.803145+x*(-1.66112+x*(1.81509+x*(4.11571+x*1.38691)))))"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0.7, 1.1, "1.42258"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, -1.1, -1.01, "0.879761"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, -1.01, 0.7, "1.07274+x*(-0.0493363+x*(-1.02502+x*(-1.31103+x*(2.19919+x*(3.64712+x*0.938973)))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0.7, 1.1, "1.33773"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, -1.1, -1.01, "0.869402"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, -1.01, 0.7, "1.02653+x*(-0.128978+x*(-0.878647+x*(-0.0438699+x*(3.1134+x*(1.8868+x*-0.652892)))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0.7, 1.1, "1.47849"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, -1.1, -1.01, "0.905609"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, -1.01, 0.7, "0.998425+x*(-0.00274101+x*(-0.903572+x*(-1.81366+x*(1.87699+x*(4.35844+x*1.49322)))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, 0.7, 1.1, "1.29053"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, -1.1, -1.01, "0.880701"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, -1.01, 0.7, "1.08966+x*(0.157947+x*(-0.707109+x*(-1.51571+x*(1.76247+x*(3.89105+x*1.28659)))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, 0.7, 1.1, "1.56236"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, -1.1, -1.01, "0.889404"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, -1.01, 0.7, "1.03295+x*(0.0392932+x*(-0.84199+x*(-1.73911+x*(1.75826+x*(4.17592+x*1.4343)))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.7, 1.1, "1.34411"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, -1.1, -1.01, "0.893914"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, -1.01, 0.7, "1.05018+x*(0.114199+x*(-0.763446+x*(-1.57994+x*(1.87292+x*(4.05078+x*1.33629)))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.7, 1.1, "1.50183"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, -1.1, -1.01, "0.887852"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, -1.01, 0.7, "1.04113+x*(0.0935312+x*(-0.759934+x*(-1.68338+x*(1.79314+x*(4.20483+x*1.4464)))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.7, 1.1, "1.46424"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, -1.1, -1.01, "0.895514"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, -1.01, 0.7, "1.04195+x*(0.0594932+x*(-0.847223+x*(-1.63871+x*(1.83776+x*(4.02585+x*1.32675)))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.7, 1.1, "1.38034"
